"num_state","num_county","na_count","tot_build","mu_total_site_energy","med_total_site_energy","mu_total_source_energy","med_total_source_energy","mu_eui","med_eui","mu_area_sq_ft","med_area_sq_ft","year_built_na_count","mean_year_built","cat_state","cat_county","total_cooling_system_type_CE","total_cooling_system_type_miss","total_cooling_system_type_NO","total_cooling_system_type_NONE","total_cooling_system_type_OT","total_cooling_system_type_PA","total_cooling_system_type_RF","total_ee_potential_score_EE_HIGH","total_ee_potential_score_EE_LOW","total_ee_potential_score_EE_MED","total_ee_potential_score_miss","total_heating_system_type_CENTRAL","total_heating_system_type_FLOOR_WALL","total_heating_system_type_FORCED_AIR","total_heating_system_type_GRAVITY","total_heating_system_type_miss","total_heating_system_type_NONE","total_heating_system_type_OTHER","total_heating_system_type_YES","total_heating_fuel_type_Gas","total_heating_fuel_type_miss","total_heating_fuel_type_Oil","total_heating_fuel_type_Unknown","total_building_type_miss","total_building_type_MultiFamily","total_building_type_Other","total_building_type_SingleFamily","total_building_type_SmallCommercial","total_cooling_system_type_EC","total_cooling_system_type_WA","total_heating_system_type_ELECTRIC","total_heating_system_type_GAS","total_heating_system_type_HEAT_PUMP","total_heating_system_type_SPACE_SUSPENDED","total_heating_fuel_type_Electricity","total_cooling_system_type_WU","total_heating_system_type_BASEBOARD","total_heating_system_type_CONVECTION","total_heating_system_type_HOT_WATER","total_heating_system_type_PROPANE","total_heating_system_type_RADIANT","total_heating_system_type_SOLAR","total_heating_system_type_WOOD_BURNING","total_heating_fuel_type_Propane","total_heating_fuel_type_Wood","total_heating_system_type_GEOTHERMAL","total_heating_system_type_OIL","total_heating_system_type_STEAM","total_cooling_system_type_GT","total_heating_system_type_VENT","total_cooling_system_type_CW","total_heating_system_type_COAL","total_heating_fuel_type_Coal","total_heating_system_type_ZONE"
TN,Coffee,0,54591,913.97950701454943,469.95001220703125,2350.9681376073781,1030.1600341796875,297.30183319729792,216.881867781929,2783.3396602932985,2706,13410,1982.8230737476026,TN,Coffee,0,0,1007,11148,0,27680,0,1355,22226,9946,0,0,54,0,0,0,9649,536,29263,1430,0,54,39502,0,402,3261,38600,833,0,0,2054,360,0,0,2058,0,0,0,0,0,0,4,0,0,0,0,8,1116,0,0,0,52,52,0
TN,Roane,0,23801,1743.4858511234004,855.57000732421875,4594.1169631912817,2244.090087890625,432.13779117566253,383.255687768909,2582.9004629629626,2534,5669,1985.1420692697998,TN,Roane,0,0,329,5641,0,5927,0,1334,8399,5317,0,0,46,0,0,0,4844,201,12613,677,0,91,17704,0,211,1031,17440,326,3,0,447,566,0,0,453,0,0,0,0,0,0,6,0,0,0,0,20,182,0,0,0,83,83,0
TN,Loudon,0,23342,1464.4363277799089,836.03997802734375,3880.5206595030968,2210.02001953125,399.06679140147583,348.45165811494,3266.4687052837994,2972,5313,1993.7233346275448,TN,Loudon,0,0,130,3394,0,5312,0,1144,9890,5031,0,4,21,0,0,0,2576,139,14970,524,0,63,17710,0,682,710,17283,194,1,0,556,387,0,0,561,0,0,0,0,0,0,5,0,0,0,0,2,198,0,0,0,11,11,0
TN,Williamson,0,102234,1098.6513381146026,557.34002685546875,2879.5191933630254,1243.260009765625,273.60434248339556,202.70589614579,1372.7162752687191,1214,17155,1996.7075188942044,TN,Williamson,80218,0,0,7770,0,19,0,499,48298,10012,0,79354,0,0,0,0,6891,303,101,25,0,9,86649,0,230,3563,83249,1061,0,0,30,25,110,0,1420,0,0,0,9,0,0,0,0,0,0,1280,0,0,0,0,0,0,0,0
TN,Davidson,0,215984,1174.3370839238905,540.40997314453125,3103.0048484860181,1290.010009765625,312.59888683245316,242.789814994753,1.2417732956367136,0,215885,1989.4545454545453,TN,Davidson,31,0,2,28605,0,27,0,1,67,10,0,31,0,142,0,0,46636,156931,59,27,0,169,205307,0,13132,16007,172025,4690,0,0,351,1,0,1650,351,0,0,0,10,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
TN,White,0,8473,969.10144067843316,608.3900146484375,2482.0477165943407,1405.8699951171875,378.28295619512352,297.286601497178,2126.2602878916168,2286,3016,1984.7121128825363,TN,White,0,0,119,1981,0,2458,0,331,2342,1737,0,0,6,0,0,0,1820,45,3669,120,0,7,5540,0,48,355,5378,124,0,0,234,43,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,4,0
TN,Monroe,0,23477,1445.8797206522822,752.29998779296875,3751.1918114192049,1920.5899658203125,411.37824390459735,357.773126676596,2504.5195189639221,2430,7789,1992.1735084140744,TN,Monroe,0,0,255,5731,0,5930,0,1159,7751,3339,0,0,53,0,0,0,4925,79,9906,470,0,18,14963,0,215,663,15169,168,0,0,749,336,0,0,750,0,0,0,0,0,0,1,0,0,0,0,1,151,0,0,0,14,14,0
TN,Sumner,0,80283,822.38991043846613,419.52999877929688,2140.8815187958089,901.21002197265625,257.1975531700258,197.299194744199,2.1568515827478243,0,17852,1983.982476654226,TN,Sumner,0,0,0,66688,0,32,0,8,25,15,0,0,520,0,0,0,6007,3,58612,19,0,11,66719,0,519,2552,61807,1873,0,0,2,18,0,0,2,0,0,0,0,0,1577,0,0,0,0,0,0,12,0,0,0,0,0,0
TN,Morgan,0,10855,1235.3964495354458,707.6099853515625,3214.7013481027684,1854.219970703125,431.74738550033965,382.556395667851,1827.461961340663,1875,5524,1986.6267116863623,TN,Morgan,0,0,34,2802,0,1754,0,396,2447,1113,0,0,8,0,0,0,2399,13,2763,84,0,1,5183,0,21,259,5334,25,0,0,342,73,0,0,344,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,27,27,0
TN,Benton,0,10661,1130.7705906346555,774.67999267578125,2939.7244658993022,2019.8800048828125,475.45861517332105,445.890274439103,1901.7660753880261,1888,4720,1977.0277731021715,TN,Benton,0,0,70,2574,0,3149,0,239,2705,1479,0,0,9,0,0,0,2058,25,3530,280,0,5,5622,0,41,355,5843,75,0,0,400,191,0,0,402,0,0,0,0,0,0,2,0,0,0,0,0,94,0,0,0,5,5,0
TN,Houston,0,4537,1735.623716957643,924.27001953125,4443.6665919864945,2314.139892578125,516.57972405091027,472.622562812457,2058.4979951884525,2240,2297,1979.7892857142858,TN,Houston,0,0,0,1083,0,895,0,263,785,831,0,0,0,0,0,0,832,0,1405,33,0,0,2237,0,14,175,2280,25,0,0,217,33,0,0,220,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0
TN,Polk,0,9018,1648.381873349706,805.27001953125,4312.3080754325592,2125.0400390625,443.02179913720596,392.770027424314,1927.8295002593813,1796,3526,1985.1961034231608,TN,Polk,0,0,63,2896,0,1081,0,491,2006,1576,0,0,3,0,0,0,2501,27,2739,56,0,8,5270,0,55,233,5400,95,0,0,444,33,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5,5,0
TN,Bedford,0,14287,778.52714910872294,402.6199951171875,1939.7161645596241,824.280029296875,256.31784478056659,201.495802046862,2725.2900966183588,2610,6209,1987.9852686308489,TN,Bedford,0,0,163,1611,0,5102,0,430,4206,2555,0,0,16,0,0,0,1357,93,6265,194,0,12,7731,0,56,410,7715,99,0,0,336,76,2,0,338,0,0,0,0,0,0,0,0,0,0,0,2,128,0,0,0,5,5,0
TN,Gibson,0,33194,644.18740424660541,373.52999877929688,1616.3916770959534,789.77001953125,239.14020729492981,195.564193470422,2670.4647806712733,2612,10166,1977.4799808928271,TN,Gibson,0,0,447,7555,0,9353,0,1530,12414,6118,0,0,18,0,0,0,3970,196,15814,3563,0,184,19998,0,223,1910,21984,344,0,0,712,3325,0,0,714,0,0,0,0,0,0,2,0,0,0,0,0,422,0,0,0,2,2,0
TN,Haywood,0,9796,815.70146898037547,467.17999267578125,2071.8637286283956,1002.4600219726562,294.17363484053453,233.931586462253,2527.7347100873712,2208,3854,1978.9841804106361,TN,Haywood,0,0,121,2331,0,2678,0,300,3051,1872,0,0,5,0,0,0,1352,69,3609,789,0,13,5035,0,120,456,5582,137,1,0,362,657,0,0,368,0,0,0,0,0,0,6,0,0,0,0,2,143,0,0,0,90,90,0
TN,Blount,0,56968,1228.1059077604484,597.09002685546875,3181.9633291940841,1425.27001953125,348.83535829573339,267.608320051212,3128.2036974723392,2872,7726,1996.0088745379958,TN,Blount,0,0,620,4563,0,15191,0,3195,26629,12287,0,0,63,0,0,0,4814,618,42143,923,0,175,47638,0,1019,2075,46764,663,5,0,1722,517,1,0,1728,0,0,0,0,0,0,5,0,0,0,0,2,579,0,0,0,57,57,0
TN,Weakley,0,32207,830.77236540673573,492.57000732421875,2090.5658318164283,1046.3399658203125,341.37579674048635,248.166559021609,2677.3148329524429,2604,15216,1974.1982225884285,TN,Weakley,0,0,332,5817,0,9504,0,1874,6164,6617,0,0,9,0,0,0,4326,189,11816,1032,0,24,16340,0,252,1383,16466,277,3,0,975,852,0,0,976,0,0,0,0,0,0,1,0,0,0,0,0,204,0,0,0,6,6,0
TN,Robertson,0,39610,914.59987704472769,478.35000610351562,2424.7169671463867,1101.5899658203125,320.39924667098967,235.516878806362,2886.3509109049924,2798,13441,1990.6191295043755,TN,Robertson,0,0,241,3694,0,12244,0,1582,14500,8480,0,0,21,0,0,0,2101,332,22646,480,0,50,25103,0,224,1039,25490,308,8,0,1388,375,0,0,1391,0,0,0,0,0,3,3,0,0,0,0,4,151,0,0,0,37,37,0
TN,Cocke,0,15531,2165.7216166255007,921.42999267578125,5588.2532400750542,2378.7900390625,448.14503997892615,381.296100254973,2066.4803099361889,2146,5258,1985.2596125766577,TN,Cocke,0,0,101,3887,0,2503,0,636,4376,3450,0,0,4,0,0,0,3294,118,6759,88,0,3,10175,0,52,619,10114,185,2,0,690,35,0,0,690,0,0,0,0,0,0,0,0,0,0,0,2,54,0,0,0,14,14,0
TN,Hawkins,0,28244,1592.6571390581546,784.760009765625,4054.850998435475,1976.43994140625,431.25377923632846,383.576258018264,2355.8009102996834,2364,9334,1986.7599682707557,TN,Hawkins,0,0,183,5507,0,2945,0,1187,9809,4623,0,0,43,0,0,0,4876,196,13523,92,0,26,18638,0,189,618,18516,231,0,0,659,44,0,0,662,0,0,0,0,0,0,3,0,0,0,0,1,73,0,0,0,136,136,0
TN,Hamblen,0,25512,1397.5818656518861,725.8900146484375,3626.2753221561784,1803.3399658203125,387.78377125316609,313.666990826627,2479.1709759971745,2472,3717,1987.4156457903186,TN,Hamblen,0,0,682,4402,0,5970,0,809,11798,6753,0,0,150,0,0,0,3244,541,16534,419,0,153,20469,0,350,1549,20173,592,4,0,1438,192,0,0,1460,0,0,0,0,0,0,22,0,0,0,0,8,372,0,0,0,163,163,0
TN,McNairy,0,14833,942.07844335459208,637.8699951171875,2518.7965383622891,1625.4599609375,410.3292965853945,353.072748462758,2387.1473174030662,2440,6408,1978.3864688427302,TN,McNairy,0,0,150,3387,0,4503,0,579,4254,2273,0,0,8,0,0,0,2771,48,5066,280,0,15,7893,0,67,536,8151,118,2,0,643,140,0,0,672,0,0,0,0,0,0,29,0,0,0,0,4,151,0,0,0,12,12,0
TN,Perry,0,3813,2104.629637965561,921.17999267578125,5521.5536785330805,2418.090087890625,443.21047672405376,378.075335754599,1672.128663003663,1500,1824,1980.3172448466573,TN,Perry,0,0,65,1060,0,798,0,103,898,364,0,0,3,0,0,0,923,29,955,94,0,0,1910,0,23,209,1898,54,0,0,162,46,0,0,179,0,0,0,0,0,0,17,0,0,0,0,0,48,0,0,0,1,1,0
TN,Humphreys,0,10410,1620.8969236267635,756.8499755859375,4127.5791239222672,1902.739990234375,428.95575597928388,352.87898504455,2308.5085207907291,2400,4831,1980.2719125291264,TN,Humphreys,0,0,72,1676,0,3070,0,264,2511,1802,0,0,3,0,0,0,1457,77,3963,121,0,0,5500,0,42,315,5396,115,0,0,240,50,0,0,245,0,0,0,0,0,0,5,0,0,0,0,0,71,0,0,0,2,2,0
TN,Overton,0,3402,1094.6602743604049,632.219970703125,2802.2352990851828,1558.989990234375,407.23279999702748,327.145439529964,1823.7757318224737,1728,1529,1976.915643352909,TN,Overton,0,0,39,962,0,645,0,102,876,501,0,0,3,0,0,0,866,16,1052,46,0,1,1937,0,10,172,1900,36,0,0,125,8,0,0,126,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0,8,8,0
TN,Johnson,0,7194,3170.2207288877285,1344.989990234375,7915.4652519841175,3542.780029296875,462.98458783879767,397.885207500479,2218.6998745294841,2016,3444,1984.0845333333336,TN,Johnson,0,0,124,2695,0,291,0,319,1493,1045,0,0,44,0,0,0,2267,67,1039,56,0,4,3417,0,27,273,3594,91,0,0,428,20,0,0,431,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,77,77,0
TN,Campbell,0,17098,1855.6780388279681,790.739990234375,4852.0944592581536,2117.469970703125,407.77936604557897,352.177069724603,2441.3725941888979,2310,4181,1983.8618100178062,TN,Campbell,0,0,272,4371,0,4140,0,1068,6483,3020,0,0,17,0,0,0,3911,154,8458,445,0,29,12540,0,137,748,12374,198,4,0,311,323,0,0,317,0,0,0,0,0,0,6,0,0,0,0,2,149,0,0,0,126,126,0
TN,Marion,0,9410,1429.7936510779271,726.219970703125,3773.2345586746333,1944.72998046875,396.7516472545704,345.396446678817,2125.492030696576,2131,3071,1982.6772361571223,TN,Marion,0,0,124,2760,0,2810,0,489,3101,1539,0,0,3,0,0,0,2408,45,3748,86,0,18,6204,0,19,420,6218,119,0,0,443,34,0,0,449,0,0,0,0,0,0,6,0,0,0,0,3,67,0,0,0,19,19,0
TN,Sullivan,0,63520,1549.2089601270493,816.3800048828125,3983.7669103396033,2085.2900390625,433.64612926518481,388.71435900702,2670.1349107142869,2430,10305,1988.6377149300015,TN,Sullivan,0,0,1062,10412,0,1545,0,3828,27735,17469,0,0,137,0,0,0,6858,199,43017,1176,0,497,50211,0,1386,2788,50977,849,2,0,3093,376,2,0,3137,0,0,0,0,0,0,42,0,0,0,0,75,1222,0,0,0,979,979,0
TN,Cheatham,0,15685,1088.8151590121111,606.28997802734375,2868.9303840400089,1568.0899658203125,365.095808494106,293.32338004394,2876.1022187004755,2760,4796,2002.2863440168976,TN,Cheatham,0,0,70,2270,0,4668,0,387,6710,3015,0,0,17,0,0,0,1502,81,8781,126,0,26,10381,0,67,324,10858,109,1,0,812,61,0,0,812,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,13,13,0
TN,Henderson,0,15398,951.691827209697,623.25,2490.9676254999322,1526.06005859375,401.18490978814293,321.824158735499,2356.3242925912887,2406,7263,1982.9868469575906,TN,Henderson,0,0,65,3094,0,4267,0,430,3005,2902,0,0,4,0,0,0,2441,63,5104,414,0,13,7612,0,59,423,7971,64,3,0,467,253,0,0,468,0,0,0,0,0,0,1,0,0,0,0,0,174,0,0,0,10,10,0
TN,Lake,0,3159,421.17118988840144,243.58000183105469,1002.4675016146592,474.95999145507812,156.65538229776092,136.019151226201,2247.7387463188893,2224,1054,1973.6038004750596,TN,Lake,0,0,0,738,0,1102,0,327,1001,609,0,0,0,0,0,0,588,0,1622,109,0,1,2210,0,65,206,2084,22,0,0,52,109,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0
TN,Sequatchie,0,6848,1095.6772809613535,638.34002685546875,2871.6545722278483,1599.8499755859375,376.41876740383509,306.551713856301,2609.2693978895113,2520,2251,1989.1490102240591,TN,Sequatchie,0,0,93,1582,0,1885,0,338,2394,1265,0,5,23,0,0,0,1249,69,3014,75,0,11,4360,0,34,249,4474,76,5,0,376,46,0,0,379,0,0,0,0,0,0,3,0,0,0,0,0,40,0,0,0,8,8,0
TN,Lauderdale,0,11583,887.97520315734607,521.17999267578125,2307.195938303013,1188.75,336.66859500266611,258.870748836726,2404.7190773067327,2448,4360,1979.8673681295859,TN,Lauderdale,0,0,173,2504,0,3258,0,574,3480,2508,0,0,9,0,0,0,1306,81,5112,1311,0,11,6508,0,52,502,7366,100,0,0,181,1175,0,0,183,0,0,0,0,0,0,2,0,0,0,0,2,145,0,0,0,7,7,0
TN,Decatur,0,7925,1108.6946688154439,730.280029296875,2875.9376133309247,1875.760009765625,442.29266623906983,404.031735756624,2162.7714105793448,2236,3670,1975.5854289071681,TN,Decatur,0,0,91,2031,0,2144,0,341,2070,1218,0,0,7,0,0,0,1694,26,2528,255,0,5,4255,0,36,345,4293,90,0,0,238,185,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,11,11,0
TN,Wilson,0,70425,861.01911062197928,462.70001220703125,2257.6097467229524,1005.1300048828125,271.29756117688811,208.19362168328,3612.162208413637,3436,12416,1986.4718750538707,TN,Wilson,0,0,851,8297,0,24691,0,1412,37061,14719,0,0,44,0,0,0,6931,702,49691,617,0,147,57368,0,1253,2294,55820,821,0,0,2028,227,9,0,2041,0,0,0,0,0,0,4,0,0,0,0,9,528,0,0,0,15,15,0
TN,Hamilton,0,113845,1399.125878500118,655.010009765625,3741.1211656845448,1733.9100341796875,333.54873395998732,257.798932776137,2941.3099295359493,1532,113834,1987.090909090909,TN,Hamilton,0,0,0,106759,0,2,0,7632,59667,27980,0,83125,1,922,7943,0,14718,1,152,1022,0,7843,97997,0,1552,7022,95890,2399,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,McMinn,0,27867,1268.8297981099038,704.47998046875,3374.1933142318831,1841.5899658203125,399.42457769143738,348.522097992658,3093.623084178259,2288,19885,1984.2966675018788,TN,McMinn,0,0,272,2142,0,3644,0,737,3881,2470,0,0,17,0,0,0,1245,187,5603,897,0,34,7052,0,218,841,7146,277,4,0,474,662,0,0,474,0,0,0,0,0,0,0,0,0,0,0,7,262,0,0,0,25,25,0
TN,Anderson,0,26347,2037.819570901213,928.32000732421875,5379.2551068711964,2433.860107421875,418.90572144278332,366.921985217959,2523.0904050986564,2360,4243,1987.8043340571842,TN,Anderson,0,0,450,4176,0,8936,0,938,12726,5309,0,42,20,0,0,0,4023,339,17413,617,0,142,21837,0,241,1263,20992,412,0,0,190,293,10,0,209,0,0,0,0,0,0,9,0,0,0,0,1,465,0,0,0,103,103,0
TN,Crockett,0,17547,568.17196437363668,383.67001342773438,1352.9990988244572,784.530029296875,244.19473964854024,207.212510941419,2412.6853576572257,2392,7699,1979.1221567831024,TN,Crockett,0,0,148,3377,0,4821,0,1272,4185,3117,0,0,10,0,0,0,2130,76,6644,707,0,60,8860,0,78,560,9664,113,4,0,776,643,0,0,782,0,0,0,0,0,0,6,0,0,0,0,0,124,0,0,0,6,6,0
TN,Fentress,0,9107,911.18644720827115,626.9000244140625,2282.4094038389767,1482.8399658203125,393.056031305573,331.442427313049,1940.3768089053808,1976,4068,1984.6465568565195,TN,Fentress,0,0,81,2574,0,1855,0,308,2553,1167,0,0,5,0,0,0,2209,77,2536,130,0,5,4827,0,78,348,4893,71,1,0,405,50,0,0,407,0,0,0,0,0,0,2,0,0,0,0,1,84,0,0,0,21,21,0
TN,Shelby,0,332145,967.3036816845165,467.8599853515625,2577.4762838048637,1070.300048828125,272.70160781614806,210.685158209657,7280.3183275270121,1662,314236,1988.225305712212,TN,Shelby,253566,0,0,62343,0,378,0,18165,200358,72608,0,236965,0,38469,0,0,9490,27774,44,12025,0,26785,277402,0,6246,17436,286741,5899,0,0,43,3,67,3129,110,0,0,0,336,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TN,Dickson,0,25403,1207.0372725534323,696.59002685546875,3094.5601695989185,1708.6199951171875,425.31010546712355,348.172468068475,2750.7468338154936,2670,10190,1991.9614145796356,TN,Dickson,1,0,208,3148,0,7161,0,1047,6583,6228,0,1,11,0,0,0,2167,143,11882,349,0,21,14204,0,214,506,14709,126,0,0,969,253,0,0,974,0,0,0,0,0,0,5,0,0,0,0,0,117,0,0,0,7,7,0
TX,Hidalgo,0,255834,153.6199844133811,80.610000610351562,461.30742998533668,236.72999572753906,47.359209367648205,40.3771898828887,0,0,255834,,TX,Hidalgo,0,0,0,50,0,0,0,0,0,0,0,0,0,25,0,0,34,0,0,25,0,0,34,0,0,34,25,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Dallas,0,622886,294.942086725597,146.07000732421875,775.29765379420371,341.6400146484375,69.645663599030129,62.3844589862802,607.01030927835063,0,622853,1971.8181818181815,TX,Dallas,15,0,3,234,0,1,0,0,0,15,0,15,0,26,0,0,203,1,40,22,0,10,259,0,25,141,124,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Harris,0,1170752,226.03105668901242,104.55000305175781,638.46991810250324,276.70001220703125,55.470907490812351,46.5941474259631,221.83434343434348,0,1170737,2002,TX,Harris,15,0,0,480,0,0,0,0,0,0,0,15,0,64,0,0,402,0,1,40,0,24,431,0,16,319,138,22,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Presidio,0,5372,208.4866329449286,118.41999816894531,501.18762805048243,245.19000244140625,83.809678669810751,70.2025516641844,0,0,5372,,TX,Presidio,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Bexar,0,580844,196.82194974638588,111.44000244140625,539.3442674675124,287.17999267578125,59.444824277744281,53.3782846712349,257.5802469135802,0,580844,,TX,Bexar,0,0,3,227,0,13,0,0,0,0,0,0,10,18,20,0,179,13,0,21,0,20,202,0,0,131,99,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Galveston,0,136375,149.48439487668463,86.19000244140625,442.32632263945828,249.44999694824219,47.047057443246615,41.2799212095331,0,0,136375,,TX,Galveston,0,0,0,47,0,0,0,0,0,0,0,0,0,29,0,0,47,0,0,29,0,0,47,0,0,47,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,Box_Elder,0,1748,1005.9559433231087,173.85000610351562,2654.4986511095167,288.55999755859375,148.3320518937916,120.007778376108,568.1039603960395,1,1712,1970.4722222222224,UT,Box_Elder,0,0,42,153,0,0,0,19,46,22,0,0,4,119,0,0,72,0,3,74,0,45,83,0,0,57,121,24,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,Utah,0,189560,296.38218660860235,193.49000549316406,598.98451831850446,337.39999389648438,102.96649809714059,88.2008139313663,3611.46829798654,3016,189560,,UT,Utah,8,0,457,23532,0,3379,0,3873,50018,9554,0,0,11,18254,0,0,51839,0,558,8632,0,9987,53789,0,3105,6308,60530,2718,42,0,41,0,212,725,253,0,118,0,222,0,656,0,0,0,0,0,0,25,0,0,6,0,0,0
UT,Davis,0,96744,309.89547735544818,202.07000732421875,609.24269217217727,341.23001098632812,109.07827974019237,97.1937780816154,2039.4270712306729,1628,96744,,UT,Davis,0,0,0,42981,0,1765,0,2066,32268,6906,0,5,10,8100,0,0,2749,67,32807,3651,0,4767,36294,0,528,3357,40833,38,9,0,3,0,41,411,44,0,8,0,310,0,209,0,0,0,0,0,0,0,0,0,0,0,0,36
UT,Salt_Lake,0,314583,312.89527555760634,196.50999450683594,644.89536928532334,342.82998657226562,109.37652450775883,97.1409401101545,1556.0806770776621,1352,59280,2003.2787785494106,UT,Salt_Lake,0,0,75023,10861,0,7944,0,16498,174719,55980,0,4523,76,3467,0,0,12161,1931,239503,1793,0,2141,260699,0,9386,15342,241585,8,1,0,1256,0,311,2505,1688,0,0,0,384,0,0,121,0,0,0,0,0,83,0,0,0,0,0,0
UT,Weber,0,17985,304.26647215830729,205.77999877929688,593.51705014184051,345.1099853515625,121.12419756691041,106.367290109828,3521.1599947499658,2258,17985,,UT,Weber,0,0,0,7337,0,282,0,1039,4230,2165,0,0,5,3071,0,0,513,0,2,542,0,2580,4450,0,315,373,6734,197,0,0,44,0,3,125,47,0,0,0,48,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3800
UT,Washington,0,55462,243.64999147446932,162.67999267578125,616.24519880470234,377.989990234375,80.831611842794359,62.7772564499939,0,0,24101,1994.4479130129782,UT,Washington,22975,0,524,10413,0,10,0,0,0,0,0,22378,19,1825,0,0,3104,0,0,1367,0,701,25501,0,457,754,30939,1990,217,0,262,0,6307,0,6571,0,184,0,21,0,0,2,0,0,0,0,38,0,0,0,0,0,0,0
VA,Hanover,0,45689,342.0931792600598,276.20001220703125,699.65748532069051,501.5,155.138348622828,156.069472160892,4696.8307210031344,4268,45689,,VA,Hanover,602,0,29,7,0,0,0,23,419,167,0,77,1,13,0,0,5,3,0,16,0,8,89,0,0,2,634,2,0,0,4,0,521,0,525,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0
VA,Newport_News_city,0,49737,380.8320535296665,245.53999328613281,844.56866394226461,449.1099853515625,144.89652629252021,141.126407891213,1585.9510495757029,1560,49737,,VA,Newport_News_city,29833,0,354,3391,0,0,0,235,21470,8489,0,0,0,7,0,0,490,24064,0,913,0,1578,24554,0,2022,2404,29159,0,0,0,4670,884,1864,0,6539,0,0,0,1364,0,0,5,0,0,0,0,230,6,0,0,0,1,1,0
VA,Franklin_city,0,3404,339.32989426533271,242.71000671386719,726.80463032884973,457.22000122070312,135.5647795879533,133.509117781385,1.9904173106646064,0,3404,,VA,Franklin_city,0,0,793,78,0,0,0,0,1,1,0,13,18,574,0,0,90,0,3,417,0,925,302,0,27,337,2840,31,0,0,0,0,1590,177,1591,0,586,0,182,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
VA,Middlesex,0,9661,307.27158367983026,261.47000122070312,625.957161715134,487.58999633789062,169.28370774826934,167.455344107637,4997.4794262873247,3138,9661,,VA,Middlesex,0,0,841,376,0,0,0,595,1568,1579,0,112,80,492,0,0,399,5,0,791,0,168,861,0,43,321,3844,45,0,0,6,0,2422,263,2432,0,366,0,101,0,2,0,1,0,1,4,0,0,0,0,0,0,0,0
VA,Caroline,0,13769,290.27786837331337,252.50999450683594,565.51653913974019,450.41000366210938,164.93427577926741,164.822008624125,1280.1996592844976,1200,13769,,VA,Caroline,0,0,577,119,0,0,0,92,2186,399,0,0,28,430,0,0,130,0,0,728,0,52,296,0,2,167,2766,0,0,0,0,0,1859,138,1859,0,276,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,New_Kent,0,9245,316.30064230805925,280.57998657226562,672.64548340173849,553.1300048828125,154.16190453050379,156.579414086996,4685.3974305264628,3706,9245,,VA,New_Kent,5814,0,403,43,446,427,0,874,4172,1727,0,0,0,0,0,0,150,5,12,711,0,366,167,0,9,324,6787,41,0,0,5897,711,1,0,5899,0,0,0,0,0,0,1,0,0,0,0,366,0,16,0,0,18,18,0
VA,Prince_George,0,15137,342.420684261414,270.54000854492188,709.73077333279832,489.70999145507812,153.21897094458907,151.797135539145,1845.6605431309902,1762,15137,,VA,Prince_George,1029,0,165,58,0,0,0,83,767,320,0,68,0,145,0,0,76,1,11,62,0,95,176,0,1,45,1184,22,0,0,67,0,839,17,913,0,0,0,12,0,3,0,6,0,6,7,0,0,0,0,0,0,0,0
VA,Williamsburg_city,0,3175,481.75953987752371,307.45001220703125,1168.2795924467555,638.32000732421875,136.88742628312767,136.256944943431,5690.0805369127511,0,2243,1999.8186695278971,VA,Williamsburg_city,4,0,3,2967,0,0,0,156,211,122,0,0,0,331,0,0,2109,0,167,309,0,272,2281,0,361,282,2088,249,0,0,0,1,116,4,118,0,247,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
